0.995697	-0.733109	-1.64928	-1.4407	0.00140209	2.28063	1.62672	-2.34039	1.79928	2.79535	-1.34766	-1.32541	-2.30568	0.872538	-2.91795	1.68514	1.1549	1.927	-2.97916	1.44785	0.342542	2.6483	-2.95387	-1.07025	2.38357	1.20148	1.1158	2.64679	0.45706	1.11066	1.91184	0.222538	1.39778	1.79074	0.28208	-1.52933	-0.904984	0.506841	-2.98345	1.86001	0.899056	-2.90272	0.793532	-1.93314	3.04159	0.455103	-1.38163	1.78629	2.18314	-2.43606	-0.885408	-0.392199	1.20994	2.19713	1.28992	1.38642	1.34794	-1.92445	1.5587	0.521602	0.161585	-1.57188	0.359437	0.294554	1.96627	1.16786	2.26176	-3.15181	-1.42814	0.990413	2.31419	1.67319	-1.01788	0.922922	-1.80057	-0.862508	-0.35763	-0.615359	-1.43004	1.63301	-2.24596	-2.15077	0.0405772	2.92401	1.29365	2.65059	-2.5377	-2.89683	1.68322	-2.98432	1.26092	2.31681	-2.73168	1.29589	2.54926	0.246051	2.64172	1.02382	1.11214	-0.113236	
0.984792	-0.711746	-1.65463	-1.42292	-0.0108267	2.28487	1.60688	-2.33069	1.77645	2.79435	-1.35629	-1.31005	-2.32739	0.904092	-2.94374	1.68834	1.14767	1.93872	-3.00317	1.45734	0.331157	2.65779	-2.9667	-1.04527	2.36439	1.22216	1.09826	2.65489	0.452422	1.12383	1.89698	0.25936	1.38305	1.8014	0.276914	-1.51329	-0.917738	0.52853	-3.00738	1.86452	0.889977	-2.89025	0.78872	-1.92457	3.00278	0.477154	-1.38541	1.7996	2.16007	-2.42969	-0.905871	-0.365113	1.19061	2.20593	1.27417	1.39981	1.33474	-1.91524	1.54196	0.539763	0.147818	-1.55384	0.355289	0.314492	1.9502	1.17823	2.24177	3.13345	-1.44236	1.00919	2.28979	1.68605	-1.02491	0.938884	-1.82	-0.835149	-0.365975	-0.590516	-1.43649	1.64704	-2.26666	-2.13859	0.0287294	2.94082	1.27842	2.65974	-2.56121	-2.88899	1.66701	-2.97042	1.24649	2.32533	-2.75198	1.30994	2.53287	0.268551	2.62056	1.04805	1.10498	-0.0884505	
0.974002	-0.690178	-1.66001	-1.40496	-0.0229267	2.28898	1.58715	-2.321	1.75374	2.79324	-1.36492	-1.29453	-2.34929	0.935515	-2.9697	1.69148	1.14053	1.95029	-3.02734	1.46675	0.319913	2.66714	-2.97967	-1.02005	2.34519	1.2427	1.08087	2.66285	0.447899	1.13693	1.88216	0.296213	1.36842	1.81193	0.271872	-1.49709	-0.930465	0.550225	-3.03146	1.86894	0.881008	-2.87786	0.784003	-1.91595	2.96386	0.49922	-1.38917	1.81276	2.13703	-2.42337	-0.926346	-0.337843	1.17143	2.21459	1.25853	1.41311	1.32165	-1.90599	1.52533	0.557943	0.13419	-1.53565	0.351261	0.334487	1.93416	1.18854	2.22178	-3.14778	-1.45663	1.02789	2.26542	1.69877	-1.03189	0.954801	-1.83957	-0.807548	-0.374214	-0.565464	-1.44294	1.66093	-2.28754	-2.12637	0.0170126	2.95749	1.2633	2.66874	-2.58491	-2.88124	1.65088	-2.95661	1.23217	2.33371	-2.77245	1.32389	2.51642	0.291111	2.59935	1.07217	1.09791	-0.0635337	
0.963329	-0.668404	-1.66541	-1.38683	-0.0348983	2.29298	1.56754	-2.31133	1.73114	2.792	-1.37356	-1.27884	-2.37138	0.966795	-2.99582	1.69456	1.13345	1.96172	-3.05166	1.47608	0.308809	2.67633	-2.99278	-0.994589	2.32599	1.26312	1.06364	2.67066	0.443492	1.14997	1.86738	0.333084	1.3539	1.82233	0.266955	-1.48075	-0.943169	0.57192	-3.0557	1.87328	0.872151	-2.86555	0.779381	-1.90729	2.92485	0.521296	-1.39291	1.82577	2.11405	-2.41709	-0.94684	-0.310392	1.15241	2.22311	1.24302	1.42629	1.30865	-1.89669	1.5088	0.576135	0.120702	-1.5173	0.34735	0.354533	1.91816	1.1988	2.20181	3.13724	-1.47097	1.04651	2.24108	1.71137	-1.03883	0.970667	-1.85929	-0.779703	-0.382346	-0.540204	-1.4494	1.67468	-2.3086	-2.11411	0.00542634	2.97402	1.2483	2.67759	-2.60881	-2.87359	1.63483	-2.94289	1.21797	2.34194	-2.7931	1.33774	2.49993	0.313725	2.57809	1.09617	1.09092	-0.0384912	
0.952774	-0.646424	-1.67084	-1.36852	-0.0467421	2.29685	1.54804	-2.30165	1.70866	2.79064	-1.38222	-1.26299	-2.39367	0.997922	-3.02211	1.69758	1.12646	1.973	-3.07613	1.48533	0.297846	2.68538	-3.00602	-0.968888	2.30677	1.2834	1.04655	2.67833	0.439202	1.16295	1.85264	0.369958	1.33949	1.8326	0.262161	-1.46424	-0.955851	0.593607	-3.08009	1.87752	0.863408	-2.85332	0.774854	-1.89859	2.88574	0.543374	-1.39662	1.83863	2.09111	-2.41086	-0.967357	-0.282763	1.13355	2.23148	1.22764	1.43937	1.29575	-1.88733	1.49238	0.594335	0.107353	-1.49877	0.343559	0.374624	1.90221	1.20901	2.18185	-3.14424	-1.48537	1.06504	2.21677	1.72383	-1.04572	0.986478	-1.87917	-0.751614	-0.390373	-0.514737	-1.45586	1.68829	-2.32986	-2.10182	-0.00602962	2.9904	1.23343	2.6863	-2.63291	-2.86603	1.61887	-2.92926	1.20389	2.35002	-2.81391	1.3515	2.48338	0.336385	2.55678	1.12003	1.084	-0.0133283	
0.942338	-0.624238	-1.6763	-1.35002	-0.0584585	2.3006	1.52868	-2.29199	1.6863	2.78916	-1.39089	-1.24695	-2.41616	1.02889	-3.04856	1.70053	1.11955	1.98413	-3.10075	1.49448	0.287023	2.69428	-3.01941	-0.94294	2.28755	1.30354	1.02963	2.68585	0.435028	1.17586	1.83794	0.406822	1.32519	1.84274	0.257492	-1.44757	-0.968516	0.615281	-3.10463	1.88166	0.854779	-2.84117	0.770422	-1.88983	2.84656	0.565448	-1.40032	1.85134	2.06824	-2.40466	-0.987905	-0.254963	1.11485	2.23971	1.21238	1.45234	1.28296	-1.87792	1.47606	0.612537	0.0941432	-1.48007	0.339887	0.394756	1.8863	1.21916	2.16193	3.14053	-1.49985	1.08349	2.19251	1.73615	-1.05258	1.00223	-1.8992	-0.723281	-0.398295	-0.489064	-1.46233	1.70176	-2.3513	-2.08948	-0.0173558	3.00666	1.21868	2.69486	-2.6572	-2.85856	1.60299	-2.91571	1.18993	2.35796	-2.8349	1.36515	2.46679	0.359086	2.53544	1.14375	1.07718	0.0119489	
0.932023	-0.601845	-1.68179	-1.33134	-0.0700484	2.30423	1.50944	-2.28232	1.66408	2.78755	-1.39957	-1.23074	-2.43885	1.05968	-3.07516	1.70342	1.11271	1.99511	3.15767	1.50356	0.276342	2.70303	-3.03294	-0.916745	2.26834	1.32353	1.01286	2.69323	0.430971	1.18869	1.8233	0.44366	1.31101	1.85274	0.252948	-1.43073	-0.981166	0.636935	3.15388	1.88572	0.846265	-2.8291	0.766087	-1.88102	2.80731	0.587511	-1.404	1.8639	2.04544	-2.3985	-1.00849	-0.226996	1.09632	2.2478	1.19726	1.4652	1.27028	-1.86845	1.45986	0.630737	0.0810713	-1.46119	0.336334	0.414921	1.87044	1.22926	2.14203	-3.14119	-1.5144	1.10183	2.1683	1.74833	-1.0594	1.01792	-1.9194	-0.694702	-0.406113	-0.463188	-1.46882	1.71509	-2.37295	-2.07709	-0.0285527	3.02277	1.20406	2.70327	-2.68169	-2.85118	1.58721	-2.90225	1.1761	2.36576	-2.85606	1.3787	2.45016	0.38182	2.51406	1.16733	1.07043	0.0373341	
0.921829	-0.579245	-1.6873	-1.31245	-0.0815124	2.30773	1.49034	-2.27266	1.64199	2.78583	-1.40828	-1.21435	-2.46174	1.0903	-3.10192	1.70624	1.10596	2.00594	-3.15043	1.51254	0.265802	2.71163	-3.04661	-0.890298	2.24913	1.34337	0.996255	2.70047	0.427031	1.20145	1.80871	0.480458	1.29694	1.86261	0.248528	-1.41372	-0.993804	0.658562	-3.15413	1.88968	0.837867	-2.8171	0.761849	-1.87216	2.76801	0.609557	-1.40767	1.87631	2.0227	-2.39238	-1.02911	-0.198867	1.07796	2.25574	1.18228	1.47795	1.2577	-1.85892	1.44377	0.648928	0.068137	-1.44212	0.3329	0.435115	1.85464	1.2393	2.12217	3.14334	-1.52904	1.12008	2.14415	1.76037	-1.06618	1.03354	-1.93978	-0.66588	-0.413827	-0.437111	-1.47531	1.72827	-2.39479	-2.06465	-0.039621	3.03876	1.18957	2.71154	-2.70638	-2.8439	1.57152	-2.88887	1.1624	2.3734	-2.87739	1.39214	2.43349	0.404582	2.49266	1.19076	1.06377	0.0628208	
0.911759	-0.556441	-1.69285	-1.29337	-0.0928515	2.31112	1.47137	-2.26299	1.62004	2.78398	-1.41701	-1.19777	-2.48484	1.12072	3.15436	1.709	1.09929	2.01662	3.1077	1.52143	0.255403	2.72009	-3.06042	-0.863599	2.22994	1.36306	0.979813	2.70757	0.423207	1.21414	1.79418	0.517201	1.28299	1.87235	0.244232	-1.39653	-1.00643	0.680155	3.10409	1.89355	0.829586	-2.80517	0.757707	-1.86324	2.72867	0.631577	-1.41131	1.88857	2.00005	-2.3863	-1.04979	-0.170582	1.05977	2.26354	1.16743	1.49058	1.24524	-1.84933	1.4278	0.667105	0.0553396	-1.42287	0.329585	0.455331	1.8389	1.24927	2.10235	-3.13862	-1.54376	1.13822	2.12005	1.77227	-1.07292	1.0491	-1.96033	-0.636815	-0.421438	-0.410837	-1.48182	1.7413	-2.41684	-2.05216	-0.0505614	3.05462	1.17521	2.71966	-2.73128	-2.8367	1.55593	-2.87557	1.14882	2.38091	-2.89889	1.40547	2.41679	0.427363	2.47123	1.21403	1.0572	0.0884021	
0.901812	-0.533432	-1.69844	-1.27409	-0.104066	2.31438	1.45255	-2.25332	1.59823	2.78202	-1.42577	-1.181	-2.50815	1.15094	-3.15588	1.7117	1.0927	2.02715	3.08251	1.53023	0.245145	2.72841	-3.07436	-0.836645	2.21077	1.38259	0.963535	2.71452	0.4195	1.22674	1.7797	0.553874	1.26916	1.88196	0.24006	-1.37916	-1.01906	0.701707	3.07899	1.89733	0.821423	-2.79331	0.753661	-1.85427	2.68931	0.653566	-1.41494	1.90066	1.97748	-2.38025	-1.07051	-0.142149	1.04176	2.27119	1.15273	1.50309	1.23289	-1.83967	1.41196	0.685263	0.0426782	-1.40341	0.326388	0.475564	1.82322	1.25918	2.08258	3.14566	-1.55857	1.15625	2.09603	1.78402	-1.07962	1.06457	-1.98106	-0.607508	-0.428947	-0.384368	-1.48834	1.75418	-2.43909	-2.0396	-0.0613747	3.07035	1.16099	2.72763	-2.75637	-2.82959	1.54045	-2.86234	1.13538	2.38826	-2.92057	1.41868	2.40006	0.450156	2.44978	1.23714	1.05071	0.114071	
