961	0.9929948	0	6.38834E-05
981	0.99301	0	3.37595E-05
1001	0.9930178	0	1.80497E-05

2	0.012335286	0	0.011406081
22	0.015990436	0	0.013080541
42	0.01853077	0	0.012367683
62	0.014600089	0	0.011026907
82	0.03454458	0	0.024465831
102	0.08663672	0	0.074839855
122	0.17796398	0	0.14399459
142	0.312964	0	0.212695029
162	0.4574102	0	0.249514183
182	0.5951836	0	0.242702835
202	0.7248426	0	0.200756964
222	0.827711	0	0.145298153
242	0.8992496	0	0.093763113
262	0.9455034	0	0.052714915
282	0.9718506	0	0.027137003
302	0.9862766	0	0.012083366
322	0.9933816	0	0.004264513
342	0.9964068	0	0.001082783
362	0.9975144	0	0.000575381
382	0.997942	0	0.000457495
402	0.9981684	0	0.00019206
422	0.9982594	0	5.06908E-05
442	0.9982832	0	1.17735E-05
462	0.9982888	0	3.01578E-06
482	0.9982902	0	7.53944E-07
502	0.9982908	0	4.03E-07
522	0.998291	0	0
542	0.998291	0	0
562	0.998291	0	0
582	0.998291	0	0
602	0.998291	0	0
622	0.998291	0	0
642	0.998291	0	0
662	0.998291	0	0
682	0.998291	0	0
702	0.998291	0	0
722	0.998291	0	0
742	0.998291	0	0
762	0.998291	0	0
782	0.998291	0	0
802	0.998291	0	0
822	0.998291	0	0
842	0.998291	0	0
862	0.998291	0	0
882	0.998291	0	0
902	0.998291	0	0
922	0.998291	0	0
942	0.998291	0	0
962	0.998291	0	0
982	0.998291	0	0
1002	0.998291	0	0

3	0.019465564	0	0.015221255
23	0.03385054	0	0.025756381
43	0.05732152	0	0.043704186
63	0.08313066	0	0.082816146
83	0.19252254	0	0.120700653
103	0.387062	0	0.18951093
123	0.6018456	0	0.204847436
143	0.781991	0	0.142016892
163	0.9064614	0	0.069673914
183	0.9665692	0	0.026893394
203	0.9879418	0	0.010266622
223	0.9956996	0	0.00394597
243	0.9984878	0	0.001092042
263	0.9991542	0	0.000137824
283	0.9992368	0	8.67621E-06
303	0.999243	0	6.37199E-07
323	0.9992432	0	4.03E-07
343	0.999243	0	1.11855E-16
363	0.999243	0	1.11855E-16
383	0.999243	0	1.11855E-16
403	0.999243	0	1.11855E-16
423	0.999243	0	1.11855E-16
443	0.999243	0	1.11855E-16
463	0.999243	0	1.11855E-16
483	0.999243	0	1.11855E-16
503	0.999243	0	1.11855E-16
523	0.999243	0	1.11855E-16
543	0.999243	0	1.11855E-16
563	0.999243	0	1.11855E-16
583	0.999243	0	1.11855E-16
603	0.999243	0	1.11855E-16
623	0.999243	0	1.11855E-16
643	0.999243	0	1.11855E-16
663	0.999243	0	1.11855E-16
683	0.999243	0	1.11855E-16
703	0.999243	0	1.11855E-16
723	0.999243	0	1.11855E-16
743	0.999243	0	1.11855E-16
763	0.999243	0	1.11855E-16
783	0.999243	0	1.11855E-16
803	0.999243	0	1.11855E-16
823	0.999243	0	1.11855E-16
843	0.999243	0	1.11855E-16
863	0.999243	0	1.11855E-16
883	0.999243	0	1.11855E-16
903	0.999243	0	1.11855E-16
923	0.999243	0	1.11855E-16
943	0.999243	0	1.11855E-16
963	0.999243	0	1.11855E-16
983	0.999243	0	1.11855E-16
1003	0.999243	0	1.11855E-16

4	0.012943658	0	0.008215466
24	0.02222052	0	0.010240198
44	0.021634526	0	0.011656936
64	0.10780764	0	0.089247573
84	0.3703646	0	0.225079083
104	0.6380614	0	0.24991363
124	0.8061226	0	0.213213571
144	0.78215016	0	0.389511891
164	0.9489372	0	0.090345137
184	0.9884862	0	0.017404056
204	0.9965654	0	0.003262313
224	0.9984772	0	0.001877999
244	0.9990832	0	0.0009784
264	0.9995252	0	9.88386E-05
284	0.999572	0	6.045E-06
304	0.9995746	0	8.06E-07
324	0.9995748	0	4.03E-07
344	0.999575	0	1.11855E-16
364	0.999575	0	1.11855E-16
384	0.999575	0	1.11855E-16
404	0.999575	0	1.11855E-16
424	0.999575	0	1.11855E-16
444	0.999575	0	1.11855E-16
464	0.999575	0	1.11855E-16
484	0.999575	0	1.11855E-16
504	0.999575	0	1.11855E-16
524	0.999575	0	1.11855E-16
544	0.999575	0	1.11855E-16
564	0.999575	0	1.11855E-16
584	0.999575	0	1.11855E-16
604	0.999575	0	1.11855E-16
624	0.999575	0	1.11855E-16
644	0.999575	0	1.11855E-16
664	0.999575	0	1.11855E-16
684	0.999575	0	1.11855E-16
704	0.999575	0	1.11855E-16
724	0.999575	0	1.11855E-16
744	0.999575	0	1.11855E-16
764	0.999575	0	1.11855E-16
784	0.999575	0	1.11855E-16
804	0.999575	0	1.11855E-16
824	0.999575	0	1.11855E-16
844	0.999575	0	1.11855E-16
864	0.999575	0	1.11855E-16
884	0.999575	0	1.11855E-16
904	0.999575	0	1.11855E-16
924	0.999575	0	1.11855E-16
944	0.999575	0	1.11855E-16
964	0.999575	0	1.11855E-16
984	0.999575	0	1.11855E-16
1004	0.999575	0	1.11855E-16

5	0.01790532	0	0.005647362
25	0.05020714	0	0.017089635
45	0.12621558	0	0.097550019
65	0.3811806	0	0.20197108
85	0.7095758	0	0.24583061
105	0.9146818	0	0.101039351
125	0.9904098	0	0.011276151
145	0.9992198	0	0.000783419
165	0.9997202	0	1.31424E-05
185	0.9997278	0	4.03E-07
205	0.999728	0	0
225	0.999728	0	0
245	0.999728	0	0
265	0.999728	0	0
285	0.999728	0	0
305	0.999728	0	0
325	0.999728	0	0
345	0.999728	0	0
365	0.999728	0	0
385	0.999728	0	0
405	0.999728	0	0
425	0.999728	0	0
445	0.999728	0	0
465	0.999728	0	0
485	0.999728	0	0
505	0.999728	0	0
525	0.999728	0	0
545	0.999728	0	0
565	0.999728	0	0
585	0.999728	0	0
605	0.999728	0	0
625	0.999728	0	0
645	0.999728	0	0
665	0.999728	0	0
685	0.999728	0	0
705	0.999728	0	0
725	0.999728	0	0
745	0.999728	0	0
765	0.999728	0	0
785	0.999728	0	0
805	0.999728	0	0
825	0.999728	0	0
845	0.999728	0	0
865	0.999728	0	0
885	0.999728	0	0
905	0.999728	0	0
925	0.999728	0	0
945	0.999728	0	0
965	0.999728	0	0
985	0.999728	0	0
1005	0.999728	0	0
