0	0.017289908	0	0.010487275
100	0.017209599	0	0.01028722
200	0.018480133	0	0.010074262
300	0.020047463	0	0.010646662
400	0.021094925	0	0.011687598
500	0.020990296	0	0.012353304
600	0.020116421	0	0.012852295
700	0.018623569	0	0.013579051
800	0.017453666	0	0.014082871
900	0.017517433	0	0.014057028
1000	0.017997611	0	0.01367124
1100	0.017425199	0	0.014374947
1200	0.017216612	0	0.014648306
1300	0.017671801	0	0.01414258
1400	0.01720269	0	0.014025993
1500	0.017167463	0	0.013629811
1600	0.018849375	0	0.012710749
1700	0.021429352	0	0.011715661
1800	0.023769331	0	0.011100359
1900	0.025243709	0	0.01082885
2000	0.025420677	0	0.010746814
2100	0.024819739	0	0.010640711
2200	0.023649855	0	0.010703726
2300	0.02110464	0	0.011831403
2400	0.019060922	0	0.012626551
2500	0.01793918	0	0.01235032
2600	0.017717753	0	0.011949245
2700	0.018075921	0	0.011531211
2800	0.019254548	0	0.010622421
2900	0.020000691	0	0.010889449
3000	0.020102081	0	0.011947584
3100	0.020385225	0	0.01303724
3200	0.021346178	0	0.013086758
3300	0.021778169	0	0.013044797
3400	0.021702872	0	0.012874356
3500	0.021824679	0	0.011758169
3600	0.022031277	0	0.010782838
3700	0.021628478	0	0.010453867
3800	0.021928695	0	0.009748929
3900	0.021809883	0	0.009706602
4000	0.021254335	0	0.010019355
4100	0.020441494	0	0.010126819
4200	0.019117998	0	0.01021191
4300	0.018809485	0	0.010044516
4400	0.019472789	0	0.009388233
4500	0.020006341	0	0.008707495
4600	0.019927599	0	0.008792084
4700	0.019931918	0	0.009031701
4800	0.019609818	0	0.009504512
4900	0.018665449	0	0.010950787
5000	0.01871705	0	0.011213022
5100	0.018825754	0	0.011101043
5200	0.01870419	0	0.010491801
5300	0.017224345	0	0.010682416
5400	0.015030359	0	0.010808388
5500	0.013663715	0	0.01039748
5600	0.013164811	0	0.009756757
5700	0.012812645	0	0.009582026
5800	0.013467935	0	0.009206206
5900	0.015319053	0	0.008460949
6000	0.016768435	0	0.007800501
6100	0.017639434	0	0.008486346
6200	0.018204351	0	0.009314435
6300	0.018238482	0	0.009680856
6400	0.01768269	0	0.009943788
6500	0.016179924	0	0.010585927
6600	0.014231498	0	0.01025542
6700	0.013500579	0	0.008912324
6800	0.012918155	0	0.008363946
6900	0.013603317	0	0.008241903
7000	0.014498249	0	0.009338381
7100	0.016429561	0	0.009776101
7200	0.017536092	0	0.010323636
7300	0.01810977	0	0.010020733
7400	0.017815147	0	0.009401899
7500	0.016207835	0	0.008594257
7600	0.015459794	0	0.006929895
7700	0.014069346	0	0.006610029
7800	0.013328935	0	0.008254636
7900	0.014192549	0	0.00923967
8000	0.014791862	0	0.009994129
8100	0.014620575	0	0.010709073
8200	0.015732755	0	0.010431614
8300	0.015940114	0	0.010530592
8400	0.016456638	0	0.011001359
8500	0.016991917	0	0.01199944
8600	0.01850716	0	0.012260573
8700	0.019606029	0	0.012275841
8800	0.019832381	0	0.012720817
8900	0.019474211	0	0.013025903
9000	0.018184255	0	0.013462049
9100	0.017150542	0	0.012817689
9200	0.016841424	0	0.011468019
9300	0.017284288	0	0.009613297
9400	0.016874268	0	0.009622067
9500	0.01681194	0	0.010014271
9600	0.017519151	0	0.010178602
9700	0.018020164	0	0.010500712
9800	0.018372437	0	0.01071101
9900	0.017500318	0	0.010874285
10000	0.01524044	0	0.011272879

1	0.022508992	0	0.011530685
101	0.026311172	0	0.010626914
201	0.029039793	0	0.010531818
301	0.030807297	0	0.0125284
401	0.031090512	0	0.01639217
501	0.033665545	0	0.017569788
601	0.035888543	0	0.01805536
701	0.037218041	0	0.019554976
801	0.036956883	0	0.02103225
901	0.036301417	0	0.021779921
1001	0.035559319	0	0.021494868
1101	0.03356931	0	0.020696601
1201	0.032255118	0	0.019663457
1301	0.030615865	0	0.018853411
1401	0.029451972	0	0.018943625
1501	0.030146448	0	0.018275584
1601	0.030711076	0	0.019112957
1701	0.032036463	0	0.020449802
1801	0.032849067	0	0.022150689
1901	0.034027179	0	0.023473604
2001	0.036037279	0	0.024935555
2101	0.03862462	0	0.024822147
2201	0.041333019	0	0.025108565
2301	0.04388999	0	0.025779253
2401	0.044495033	0	0.026624465
2501	0.045822031	0	0.026975571
2601	0.046644088	0	0.027234816
2701	0.048578898	0	0.027546502
2801	0.051178431	0	0.028105624
2901	0.053912813	0	0.02800293
3001	0.05709583	0	0.027518956
3101	0.058339727	0	0.02877673
3201	0.058604404	0	0.030552327
3301	0.058153237	0	0.032958543
3401	0.060394894	0	0.032849818
3501	0.06233373	0	0.031775193
3601	0.063868273	0	0.031264417
3701	0.064631623	0	0.029638674
3801	0.06497771	0	0.02967853
3901	0.064628773	0	0.030709658
4001	0.063591051	0	0.031412776
4101	0.062276917	0	0.032852279
4201	0.061265688	0	0.034008456
4301	0.061522326	0	0.03340368
4401	0.061042174	0	0.033711816
4501	0.06151728	0	0.034064687
4601	0.062571479	0	0.033895222
4701	0.0639693	0	0.034062303
4801	0.066342924	0	0.033403116
4901	0.066972276	0	0.033559165
5001	0.06688938	0	0.03342491
5101	0.066402877	0	0.032863924
5201	0.06578598	0	0.032178632
5301	0.064745646	0	0.032157994
5401	0.062761671	0	0.032104367
5501	0.06026525	0	0.032333844
5601	0.056959419	0	0.033173987
5701	0.054132229	0	0.033062306
5801	0.051246189	0	0.033335092
5901	0.048660679	0	0.03312307
6001	0.04758207	0	0.031947387
6101	0.047660807	0	0.031398028
6201	0.049244232	0	0.030975021
6301	0.051567616	0	0.029793215
6401	0.054369695	0	0.030155342
6501	0.05762993	0	0.030566794
6601	0.060893855	0	0.031544761
6701	0.06294118	0	0.032891774
6801	0.066012975	0	0.033394356
6901	0.06942072	0	0.0330755
7001	0.071029715	0	0.031862449
7101	0.071521636	0	0.031165562
7201	0.071292042	0	0.030162643
7301	0.069991234	0	0.028968974
7401	0.069587015	0	0.028788872
7501	0.068622408	0	0.027906135
7601	0.06913155	0	0.027164345
7701	0.069023115	0	0.026981759
7801	0.06945292	0	0.028426779
