0	0.016517104	0	0.005626833
20	0.017002584	0	0.005803886
40	0.01748528	0	0.006043349
60	0.01798054	0	0.006073745
80	0.0185713	0	0.00638027
100	0.018714064	0	0.006556657
120	0.01852918	0	0.006423407
140	0.018650842	0	0.006636922
160	0.018693472	0	0.006784345
180	0.018320668	0	0.006505471
200	0.018106146	0	0.006862945
220	0.017958534	0	0.007086828
240	0.017746312	0	0.007250133
260	0.017480766	0	0.007690253
280	0.017259158	0	0.008169164
300	0.016966682	0	0.008653505
320	0.016576372	0	0.00922052
340	0.016127956	0	0.010096608
360	0.015711852	0	0.010036992
380	0.015982094	0	0.009370984
400	0.015774866	0	0.00872841
420	0.0158903	0	0.008073801
440	0.01616444	0	0.007968279
460	0.01633688	0	0.007368178
480	0.01619602	0	0.006864063
500	0.016257846	0	0.006913916
520	0.016176286	0	0.006873062
540	0.01615277	0	0.006812919
560	0.016132848	0	0.007117074
580	0.015768726	0	0.006982195
600	0.015642382	0	0.007021437
620	0.015460808	0	0.007203029
640	0.015320022	0	0.00745258
660	0.015210234	0	0.007499619
680	0.014907766	0	0.007773047
700	0.014903476	0	0.007801557
720	0.014676842	0	0.00774511
740	0.01450716	0	0.007789955
760	0.013913176	0	0.008121423
780	0.013530112	0	0.008081903
800	0.013340258	0	0.007920505
820	0.013131374	0	0.007773704
840	0.013076618	0	0.007468058
860	0.012927158	0	0.00721737
880	0.012666868	0	0.007136806
900	0.012263958	0	0.007020559
920	0.011873656	0	0.006909287
940	0.011654942	0	0.006575127
960	0.011428128	0	0.006167939
980	0.011171812	0	0.005639409
1000	0.01088847	0	0.005596777

1	0.023914266	0	0.019610727
21	0.024426126	0	0.019915506
41	0.025277919	0	0.01982074
61	0.025949388	0	0.019700522
81	0.026631812	0	0.01950531
101	0.027128092	0	0.019213509
121	0.027515608	0	0.018932474
141	0.027724914	0	0.018629295
161	0.028028866	0	0.018287787
181	0.028134786	0	0.017997326
201	0.028050812	0	0.017674787
221	0.027919692	0	0.017449443
241	0.027786188	0	0.017301951
261	0.027465702	0	0.017107918
281	0.027141548	0	0.016977534
301	0.026699104	0	0.017035968
321	0.026373778	0	0.017228112
341	0.025824978	0	0.017402378
361	0.025417178	0	0.017622411
381	0.025022729	0	0.018108597
401	0.024516982	0	0.018447905
421	0.024350348	0	0.018255223
441	0.024004204	0	0.018281154
461	0.023831872	0	0.018520944
481	0.02364768	0	0.018863059
501	0.02332893	0	0.019202205
521	0.022949362	0	0.019490039
541	0.022746008	0	0.019553274
561	0.022265966	0	0.019780751
581	0.021960226	0	0.020063979
601	0.021780232	0	0.020166578
621	0.022175366	0	0.019628852
641	0.022878216	0	0.019198125
661	0.023281086	0	0.018664756
681	0.023361768	0	0.018400664
701	0.023700694	0	0.018100302
721	0.023455134	0	0.017887598
741	0.023423112	0	0.017454529
761	0.023355828	0	0.017344614
781	0.023364628	0	0.017561479
801	0.023474976	0	0.017598584
821	0.023562938	0	0.01752047
841	0.023473188	0	0.017457008
861	0.023406844	0	0.017383855
881	0.02334143	0	0.017588523
901	0.023639342	0	0.018321887
921	0.023616536	0	0.018959673
941	0.02393074	0	0.019889514
961	0.023958668	0	0.020487171
981	0.023784224	0	0.021107655
1001	0.024052465	0	0.022040604

2	0.012400915	0	0.011392606
22	0.012868219	0	0.013196745
42	0.013599316	0	0.014954793
62	0.01480477	0	0.016441291
82	0.016071574	0	0.017969552
102	0.017236194	0	0.019581127
122	0.018451988	0	0.021083752
142	0.019590938	0	0.022628475
162	0.020691972	0	0.024020969
182	0.021865336	0	0.025281274
202	0.023063836	0	0.026460382
222	0.024036834	0	0.027652818
242	0.024984618	0	0.028796302
262	0.025723155	0	0.029868217
282	0.02670008	0	0.030640861
302	0.027580765	0	0.031474487
322	0.028890646	0	0.031720946
342	0.02979652	0	0.03199305
362	0.03091483	0	0.031853379
382	0.032113648	0	0.031677153
402	0.033360608	0	0.031096792
422	0.03416674	0	0.030807515
442	0.03543678	0	0.030096124
462	0.03609482	0	0.029713558
482	0.03680618	0	0.028978391
502	0.03791052	0	0.02809678
522	0.03925226	0	0.026701682
542	0.03991352	0	0.025951356
562	0.04034766	0	0.025183848
582	0.0403225	0	0.024810103
602	0.04110882	0	0.02372205
622	0.041799	0	0.023216846
642	0.0427634	0	0.022503374
662	0.0435842	0	0.021824317
682	0.04384028	0	0.021702969
702	0.04501926	0	0.021335392
722	0.04529544	0	0.021582331
742	0.04581642	0	0.021763732
762	0.04560632	0	0.022255316
782	0.04559296	0	0.023152733
802	0.04590876	0	0.023792829
822	0.04636954	0	0.024817258
842	0.04704036	0	0.024998356
862	0.04785468	0	0.024973134
882	0.04870398	0	0.025729201
902	0.04929554	0	0.026800846
922	0.04943702	0	0.028436456
942	0.05096024	0	0.02863501
962	0.05187008	0	0.02985889
982	0.05340326	0	0.029601314
1002	0.05387912	0	0.030320283

3	0.016854546	0	0.009363297
23	0.018445508	0	0.010420384
43	0.019927922	0	0.011498671
63	0.021285076	0	0.012697166
83	0.022941344	0	0.01365814
103	0.024337397	0	0.014621314
123	0.025993785	0	0.015433675
143	0.027841742	0	0.016282204
163	0.029471614	0	0.017136508
183	0.031331916	0	0.017427844
203	0.03253463	0	0.018618543
223	0.033738072	0	0.01916747
243	0.0354588	0	0.01990285
263	0.036592166	0	0.021035505
283	0.037532714	0	0.021819117
303	0.038520662	0	0.022777917
323	0.039468708	0	0.02385408
343	0.040857714	0	0.024958017
363	0.041301548	0	0.026052141
383	0.041112376	0	0.027223306
403	0.04134189	0	0.027845341
423	0.041521086	0	0.029423802
443	0.041387348	0	0.031153095
463	0.04228304	0	0.032113357
483	0.042337908	0	0.033813557
503	0.042820962	0	0.034907696
523	0.043891464	0	0.036181865
543	0.04392744	0	0.038537522
563	0.044753516	0	0.039776906
583	0.044986108	0	0.041457657
603	0.046288366	0	0.042525481
623	0.047922352	0	0.043613363
643	0.048378766	0	0.045196051
663	0.05084148	0	0.047164826
683	0.05044739	0	0.050032603
703	0.051522294	0	0.052378225
723	0.052133724	0	0.054182826
743	0.055858322	0	0.054330294
763	0.05856538	0	0.05565517
783	0.060510432	0	0.056606068
803	0.064152334	0	0.056289899
823	0.068733668	0	0.057123223
843	0.0730554	0	0.058225331
863	0.07639922	0	0.059544919
883	0.08083586	0	0.062022273
903	0.08401834	0	0.064942391
923	0.08559796	0	0.068279781
943	0.090073332	0	0.073369812
963	0.09589414	0	0.074897768
983	0.09834004	0	0.079172542
1003	0.10378926	0	0.082474002

4	0.013426113	0	0.008545482
24	0.013728858	0	0.009001056
44	0.014349436	0	0.010067455
64	0.014618562	0	0.011458278
84	0.015243506	0	0.013331688
104	0.015803756	0	0.015307503
124	0.017277132	0	0.016638268
144	0.02015456	0	0.017047381
164	0.023042572	0	0.017273425
184	0.025822002	0	0.018092313
204	0.028814968	0	0.018247939
224	0.03227074	0	0.01963118
244	0.03663306	0	0.021718991
264	0.04001724	0	0.023172931
284	0.04440046	0	0.025463908
304	0.04832974	0	0.027611929
324	0.05298056	0	0.030333201
344	0.05722238	0	0.033735168
364	0.06292624	0	0.036807214
384	0.0678843	0	0.040281313
404	0.07334322	0	0.042875238
424	0.07785098	0	0.045559215
444	0.08452168	0	0.051512349
464	0.09009058	0	0.055025705
484	0.09719464	0	0.060842176
504	0.10415048	0	0.06721397
524	0.11249502	0	0.073399591
544	0.12159926	0	0.081173588
564	0.13023618	0	0.088509334
584	0.13887638	0	0.09563117
604	0.148656624	0	0.105482172
624	0.157414844	0	0.113784218
644	0.167993652	0	0.124138836
664	0.178327867	0	0.132799967
684	0.190814276	0	0.141874681
704	0.200983406	0	0.150392499
724	0.211270972	0	0.158437594
744	0.22336686	0	0.168600536
764	0.23728812	0	0.176804766
784	0.25064562	0	0.186594966
804	0.26398308	0	0.195564297
824	0.27664304	0	0.207836203
844	0.2890364	0	0.218525613
864	0.30076064	0	0.229522997
884	0.31331356	0	0.24058252
904	0.32234502	0	0.252736448
924	0.3348061	0	0.263235739
944	0.34570568	0	0.274561693
964	0.35850568	0	0.282446604
984	0.366989958	0	0.295416138
1004	0.380697	0	0.301403164

5	0.020342845	0	0.013094102
25	0.021673662	0	0.013827363
