0	0.01395704	0	0.002819317
50	0.01623372	0	0.003517351
100	0.01818482	0	0.00454122
150	0.02010402	0	0.005779639
200	0.0213006	0	0.006578705
250	0.02174316	0	0.007161604
300	0.0218411	0	0.007602962
350	0.02101282	0	0.007571586
400	0.0197106	0	0.007429879
450	0.018111558	0	0.007086547
500	0.015699454	0	0.007001856
550	0.012979868	0	0.006783305
600	0.010679232	0	0.005426661
650	0.008633402	0	0.004071088
700	0.006484223	0	0.004634859
750	0.005368994	0	0.004581892
800	0.006550408	0	0.003818178
850	0.008796728	0	0.002852132
900	0.010573346	0	0.003693882
950	0.01228108	0	0.00546871

0	0.019539112	0	0.005581968
50	0.03139154	0	0.009873181
100	0.04960704	0	0.016218394
150	0.07735084	0	0.025262553
200	0.11536646	0	0.047140094
250	0.1905526	0	0.077324791
300	0.3450278	0	0.116042017
350	0.51578848	0	0.231350179
400	0.6893666	0	0.225635172
450	0.8587778	0	0.093520783
500	0.9408634	0	0.033206539
550	0.9737588	0	0.01255178
600	0.9856546	0	0.005853282
650	0.9911502	0	0.00193075
700	0.9930916	0	0.000455547
750	0.9936022	0	6.34818E-05
800	0.9936868	0	1.39079E-05
850	0.9936974	0	7.14118E-06
900	0.9936982	0	2.94769E-06
950	0.9936984	0	1.02745E-06

0	0.009561624	0	0.006870566
50	0.032297278	0	0.013561996
100	0.10756912	0	0.048980927
150	0.23651756	0	0.203425774
200	0.54779888	0	0.289039784
250	0.8558342	0	0.191935518
300	0.9749198	0	0.03681511
350	0.9952926	0	0.005259533
400	0.9976554	0	0.001513
450	0.9983706	0	0.000162543
500	0.9984512	0	5.15304E-06
550	0.9984538	0	4.03E-07
600	0.998454	0	0
650	0.998454	0	0
700	0.998454	0	0
750	0.998454	0	0
800	0.998454	0	0
850	0.998454	0	0
900	0.998454	0	0
950	0.998454	0	0

0	0.015974497	0	0.013207446
50	0.0963996	0	0.051766741
100	0.3822324	0	0.264322514
150	0.751921	0	0.171017232
200	0.8119004	0	0.346762441
250	0.844476	0	0.309427659
300	0.8503626	0	0.300117929
350	0.8552118	0	0.290367948
400	0.862406	0	0.275871635
450	0.8683332	0	0.263928327
500	0.8706854	0	0.259188644
550	0.8741924	0	0.252122039
600	0.8741924	0	0.252122039
650	0.879978	0	0.240464055
700	0.885684	0	0.228966465
750	0.889067	0	0.22214972
800	0.8957366	0	0.208710476
850	0.9022692	0	0.195547287
900	0.9086558	0	0.182678288
950	0.9117916	0	0.176359651

0	0.013178086	0	0.006524712
50	0.059622616	0	0.057973993
100	0.7516594	0	0.219016801
150	0.9839664	0	0.024746807
200	0.999428	0	0.000325461
250	0.9996148	0	4.03E-07
300	0.999615	0	0
350	0.999615	0	0
400	0.999615	0	0
450	0.999615	0	0
500	0.999615	0	0
550	0.999615	0	0
600	0.999615	0	0
650	0.999615	0	0
700	0.999615	0	0
750	0.999615	0	0
800	0.999615	0	0
850	0.999615	0	0
900	0.999615	0	0
950	0.999615	0	0

0	0.006014151	0	0.005233919
50	0.11700602	0	0.102737933
100	0.7848656	0	0.276616749
150	0.9917596	0	0.013959772
200	0.999743	0	1.88378E-05
250	0.999754	0	0
300	0.999754	0	0
350	0.999754	0	0
400	0.999754	0	0
450	0.999754	0	0
500	0.999754	0	0
550	0.999754	0	0
600	0.999754	0	0
650	0.999754	0	0
700	0.999754	0	0
750	0.999754	0	0
800	0.999754	0	0
850	0.999754	0	0
900	0.999754	0	0
950	0.999754	0	0
